DateTime,IMEI,SD Card,HW Ver,Firm Ver,Air Temp,Air Pressure,AIr Humidity,Lead Wetness,Rain,Wind Die,Wind Speed,Soil Temp,P Soil Mois,S Soil Mois,Light Inten, Solar Radi,Remarks
28/07/21 13:12:41,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,755,93,PASS
28/07/21 13:14:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,738,88,PASS
28/07/21 13:17:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
28/07/21 13:49:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
28/07/21 13:53:16,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,1425,94,PASS
28/07/21 14:05:14,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,214,88,PASS
28/07/21 14:06:48,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,48,48,-9,90,PASS
28/07/21 14:08:30,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,890,90,PASS
28/07/21 14:11:39,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,1634,93,PASS
28/07/21 14:13:23,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,199,85,PASS
28/07/21 14:15:02,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,705,89,PASS
28/07/21 14:16:31,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,644,91,PASS
28/07/21 14:18:00,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,1780,95,PASS
28/07/21 14:21:05,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,224,86,PASS
28/07/21 14:28:10,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,230,85,PASS
28/07/21 14:30:48,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,424,89,PASS
28/07/21 14:32:26,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,282,88,PASS
28/07/21 14:34:55,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,240,87,PASS
28/07/21 14:36:23,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,574,92,PASS
28/07/21 15:02:00,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,299,86,PASS
28/07/21 15:05:01,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,92,-9.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:08:02,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,347,87,PASS
28/07/21 15:11:35,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,89,-9.0,NW,0.0,-9.0,48,48,-9,84,PASS
28/07/21 15:26:03,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,84,0.0,NW,0.0,-9.0,49,49,911,0,PASS
28/07/21 15:51:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,95,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:52:46,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,73,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:54:27,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,89,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:55:52,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,76,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:57:27,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,53,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 15:59:01,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,65,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 16:05:59,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,45,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 16:07:32,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,73,0.0,NW,0.0,-9.0,48,48,330,86,PASS
28/07/21 16:09:14,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,20,51,PASS
28/07/21 16:10:53,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,107,78,PASS
28/07/21 16:12:55,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,30,63,PASS
28/07/21 16:17:08,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,48,48,-9,92,PASS
28/07/21 16:25:49,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 18:14:00,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,49,48,89,78,PASS
28/07/21 18:20:54,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,56,73,PASS
28/07/21 18:22:09,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,13,49,PASS
28/07/21 18:25:57,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 18:29:59,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,48,48,-9,0,PASS
28/07/21 18:32:13,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,48,48,0,0,PASS
28/07/21 18:33:43,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,-9,66,PASS
28/07/21 18:36:19,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,-9.0,NW,0.0,-9.0,-1736236032,-1736236032,-9,0,PASS
29/07/21 10:35:33,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,1413,92,PASS
29/07/21 10:37:11,868922052637739,OK,3.0,2.0,-9.0,-9.0,-9.0,0,0.0,NW,0.0,-9.0,48,48,488,88,PASS
